Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
269;-196470;-224840;-203600;-225203;-196470;-224840
270;-197220;-224840;-201880;-225368;-197220;-224840
271;-197020;-224840;-202407;-225182;-197020;-224840
272;-196170;-224840;-204834.5;-225155;-196170;-224840
273;-196770;-224840;-202462.5;-225296;-196770;-224840
274;-196870;-221040;-201647;-225120;-196870;-221040
275;-196970;-224840;-202013.5;-225317;-196970;-224840
276;-196870;-220820;-202401;-225046;-196870;-220820
277;-196770;-224840;-201992;-225395;-196770;-224840
278;-197020;-224840;-201811;-225422;-197020;-224840
279;-196970;-224840;-201100;-225458;-196970;-224840
280;-197070;-224820;-202750;-225300;-197070;-224820
281;-196820;-220740;-200155;-225238;-196820;-220740
282;-196870;-224840;-202202.5;-225368;-196870;-224840
283;-196870;-224840;-206032;-225101;-196870;-224840
284;-196870;-224840;-204520;-225137;-196870;-224840
285;-196870;-224840;-202110;-225332;-196870;-224840
286;-196770;-224840;-201582.5;-225401;-196770;-224840
287;-196670;-224840;-201010.5;-225497;-196670;-224840
288;-196570;-224840;-200317.5;-225482;-196570;-224840
289;-196670;-223440;-201810.5;-225223;-196670;-223440
290;-196120;-220940;-200294.5;-225209;-196120;-220940
291;-196270;-224840;-200298.5;-225308;-196270;-224840
292;-196920;-223540;-202503;-225183;-196920;-223540
293;-197020;-221040;-201974.5;-225229;-197020;-221040
294;-196870;-220640;-203521;-225047;-196870;-220640
295;-193570;-220640;-201977.5;-224944;-193570;-220640
296;-196970;-220840;-205048;-224442;-196970;-220840
297;-197070;-19640;-202613.5;-214729;-197070;-19640
298;-197220;-19840;-203718;-214845;-197220;-19840
299;-196720;-220540;-203115.5;-224949;-196720;-220540
300;-201890;-221840;-212211.5;-224545;-201890;-221840
301;-210720;-224840;-212741;-224840;-210720;-224840
302;-197880;-224440;-211783;-224820;-197880;-224440
303;-209820;-224780;-212329;-224818;-209820;-224780
304;-210720;-224840;-211010;-224840;-210720;-224840
305;-210720;-224840;-211124;-224840;-210720;-224840
306;-210720;-224840;-210803;-224840;-210720;-224840
307;-210720;-224840;-210970;-224840;-210720;-224840
308;-210520;-224840;-210710;-224840;-210520;-224840
309;-210720;-224840;-210728;-224840;-210720;-224840
310;-210300;-224840;-210818;-224840;-210300;-224840
311;-200070;-223140;-209849;-224755;-200070;-223140
312;-200070;-224840;-210581.5;-224840;-200070;-224840
313;-200070;-222740;-209242;-224735;-200070;-222740
314;-199970;-224840;-210162.5;-224840;-199970;-224840
315;-199970;-224840;-210408.5;-224840;-199970;-224840
316;-195950;-224140;-210305.5;-224805;-195950;-224140
317;-200030;-223040;-210231.5;-224750;-200030;-223040
318;-199540;-220840;-209076.5;-224475;-199540;-220840
319;-199790;-222940;-210159;-224680;-199790;-222940
320;-199790;-221660;-210112.5;-224586;-199790;-221660
321;-199690;-222940;-209220.5;-224762;-199690;-222940
322;-200160;-223780;-210209;-224850;-200160;-223780
323;-199580;-223380;-209183.5;-224692;-199580;-223380
324;-197120;-221640;-209204;-224205;-197120;-221640
325;-197120;-221640;-207907.5;-224147;-197120;-221640
326;-198700;-221640;-207585.5;-224236;-198700;-221640
327;-197070;-221640;-209586.5;-224407;-197070;-221640
328;-197040;-221640;-206216.5;-223919;-197040;-221640
329;-197070;-221640;-206584;-224065;-197070;-221640
330;-194710;-222640;-208844.5;-224166;-194710;-222640
331;-191580;-220340;-207157.5;-223697;-191580;-220340
332;-195340;-220340;-207305;-223387;-195340;-220340
333;-194050;-221680;-204200;-224110;-194050;-221680
334;-188180;-220340;-200097.5;-224006;-188180;-220340
335;-188130;-220640;-204071.5;-223549;-188130;-220640
336;-199330;-220240;-205585.5;-223530;-199330;-220240
337;-197150;-220340;-204620.5;-224235;-197150;-220340
338;-188390;-220240;-204475;-224078;-188390;-220240
339;-184560;-221540;-205912;-224235;-184560;-221540
340;-198390;-221540;-205668;-224541;-198390;-221540
341;-185390;-221440;-205223;-224051;-185390;-221440
342;-195410;-221340;-206378.5;-224053;-195410;-221340
343;-188590;-220940;-204084.5;-223783;-188590;-220940
344;-190140;-221140;-204759.5;-224952;-190140;-221140
345;-185590;-221040;-200231;-222790;-185590;-221040
346;-188700;-220440;-202125.5;-223467;-188700;-220440
347;-188740;-220240;-202194;-223439;-188740;-220240
348;-185390;-220440;-199734;-223568;-185390;-220440
349;-184000;-220340;-201470.5;-223163;-184000;-220340
350;-199760;-221040;-202409.5;-221520;-199760;-221040
351;-197650;-19840;-203035.5;-201595;-197650;-19840
352;-197310;-19840;-201499.5;-211530;-197310;-19840
353;-197330;-220940;-201400;-221740;-197330;-220940
354;-197290;-220840;-202272.5;-221705;-197290;-220840
355;-197730;-220940;-202396;-221996;-197730;-220940
356;-197400;-19940;-202180;-212003;-197400;-19940
357;-197790;-220940;-203281;-222434;-197790;-220940
358;-193100;-221040;-200389.5;-222713;-193100;-221040
359;4050;-221040;-160097;-224176;4050;-221040
360;3910;-19840;-169035;-213857;3910;-19840
361;3220;-221340;-108827.5;-225711;3220;-221340
362;3990;-220100;-88348.5;-225607;3990;-220100
363;2910;-215820;-139015;-224594;2910;-215820
364;6750;-221860;-57205;-225098;6750;-221860
365;6610;-219740;-67637;-224444;6610;-219740
366;6510;-218160;-67336;-223119;6510;-218160
367;6040;-213300;-106812;-221491;6040;-213300
368;6050;-214880;-147505.5;-219956;6050;-214880
369;5840;-213680;-95872.5;-219517;5840;-213680
370;14500;-212020;-85621.5;-217003;14500;-212020
371;8160;-210940;-56570.5;-216843;8160;-210940
372;8980;-213340;-46112.5;-217306;8980;-213340
373;7510;-210420;-105866;-215269;7510;-210420
374;7690;-211460;-56645;-216157;7690;-211460
375;6790;-210020;-106676.5;-215035;6790;-210020
376;8960;-210360;-66846.5;-215337;8960;-210360
377;7000;-214160;-75455;-215593;7000;-214160
378;7890;-209660;-65806;-215066;7890;-209660
379;7000;-212420;-116656;-214783;7000;-212420
380;6300;-210060;-129281.5;-214644;6300;-210060
381;6860;-210880;-128236.5;-214341;6860;-210880
382;7660;-210060;-95662.5;-215358;7660;-210060
383;8540;-210400;-96316;-215122;8540;-210400
384;6680;-213060;-106371;-215353;6680;-213060
385;6350;-209460;-136955.5;-214386;6350;-209460
386;7680;-210140;-116217.5;-214327;7680;-210140
387;5630;-203930;-86465.5;-213626.5;5630;-203930
388;7610;-209140;-116735.5;-213485;7610;-209140
389;5890;-211480;-135877.5;-213490;5890;-211480
390;4720;-208680;-127677.5;-212763;4720;-208680
391;7540;-202970;-136966.5;-212892.5;7540;-202970
392;7780;-204900;-96426;-213153;7780;-204900
393;3650;-208800;-98442.5;-213180;3650;-208800
394;4530;-209780;-98364.5;-212620;4530;-209780
395;6280;-209660;-178457;-212065;6280;-209660
396;4800;-202260;-169374;-209495;4800;-202260
397;5630;-208980;-148921.5;-211507;5630;-208980
398;5020;-198470;-181903.5;-209727.5;5020;-198470
399;-195020;-209460;-202315.5;-210687;-195020;-209460
400;-190690;4890;-202941;-126702;-190690;4890
401;-197280;-6100;-203540;-186840.5;-197280;-6100
402;-194660;8230;-203169.5;-187133.5;-194660;8230
403;-193530;4820;-203475;-196939.5;-193530;4820
404;-196390;6260;-204345;-155099.5;-196390;6260
405;-197270;5630;-202698.5;-184512.5;-197270;5630
406;-194560;5780;-204800.5;-196865.5;-194560;5780
407;-194070;5570;-206124;-197230.5;-194070;5570
408;-195190;-6300;-204061.5;-197980.5;-195190;-6300
409;-192320;-5480;-201032.5;-200119.5;-192320;-5480
410;-194120;-198300;-197348.5;-212877;-194120;-198300
411;-180;-196440;-188169;-211688.5;-180;-196440
412;2030;-193880;-188551.5;-212093;2030;-193880
413;-1160;7780;-177727.5;-201672;-1160;7780
414;370;2980;-157498.5;-199931.5;370;2980
415;1680;7310;-110009;-173907.5;1680;7310
416;1820;8320;-109241.5;-153868.5;1820;8320
417;-1090;7950;-112070.5;-172052.5;-1090;7950
418;3260;11670;-70644.5;-148739;3260;11670
419;5000;8380;-88270.5;-163543;5000;8380
420;4590;8210;-121302;-162793;4590;8210
421;6530;8960;-39330;-150081.5;6530;8960
422;6710;9340;-49156;-160930;6710;9340
423;3850;7640;-100792.5;-175372;3850;7640
424;5490;-192990;-119168.5;-206870.5;5490;-192990
425;3190;4940;-100818.5;-184316.5;3190;4940
426;3590;9410;-98516;-175208;3590;9410
427;5240;1250;-161937;-196965;5240;1250
428;3900;-183790;-100875.5;-203926;3900;-183790
429;2460;-191140;-70848.5;-202266;2460;-191140
430;1650;3840;-81472.5;-184094.5;1650;3840
431;3240;-199960;-151989;-208007.5;3240;-199960
432;1980;-182770;-128245;-207789.5;1980;-182770
433;4180;2200;-131846;-196881.5;4180;2200
434;3420;-197280;-163020.5;-206521;3420;-197280
435;4170;4980;-113693.5;-186108;4170;4980
436;2980;-192990;-162004.5;-206549;2980;-192990
437;1210;-192330;-111674;-204470;1210;-192330
438;3370;2740;-59303;-184629.5;3370;2740
439;4090;-630;-112877.5;-196761;4090;-630
440;4210;3090;-81889;-194111.5;4210;3090
441;2620;4150;-71809;-185596;2620;4150
442;3870;-196870;-110494.5;-207666;3870;-196870
443;7620;-189350;-111318;-206826;7620;-189350
444;2260;-197430;-133262;-206942.5;2260;-197430
445;4130;-188710;-121733.5;-207502;4130;-188710
446;3240;3960;-102368;-184334;3240;3960
447;4100;-198790;-100033.5;-208457.5;4100;-198790
448;4960;-198790;-72194.5;-205414.5;4960;-198790
449;4520;-189130;-110649.5;-207438.5;4520;-189130
450;-213420;-210720;-216611;-210720;-213420;-210720
451;-211480;-210720;-214867;-210750;-211480;-210720
452;-210720;-210720;-213214;-210720;-210720;-210720
453;-212500;-210720;-214662;-210720;-212500;-210720
454;-212300;-210720;-214536;-210720;-212300;-210720
455;-210720;-210720;-215570;-210720;-210720;-210720
456;-210720;-210720;-213810;-210734;-210720;-210720
457;-210720;-210720;-214331;-210725;-210720;-210720
458;-210720;-210720;-214184;-210720;-210720;-210720
459;-210720;-210720;-213844;-210720;-210720;-210720
460;-210720;-210720;-213201;-210720;-210720;-210720
461;-210720;-210720;-212457;-210720;-210720;-210720
462;-210720;-210720;-212240;-210734;-210720;-210720
463;-210720;-210720;-211842;-210720;-210720;-210720
464;-210720;-210720;-212278;-210726;-210720;-210720
465;-210720;-210720;-212209;-210790;-210720;-210720
466;-210720;-210720;-212156;-210720;-210720;-210720
467;-210720;-210720;-213694;-210720;-210720;-210720
468;-210720;-210720;-211206;-210726;-210720;-210720
469;-210720;-210720;-212588;-210720;-210720;-210720
470;-210720;-210720;-212663;-210725;-210720;-210720
471;-210720;-210720;-211412;-210720;-210720;-210720
472;-210720;-210720;-211837;-210725;-210720;-210720
473;-210720;-210720;-211425;-210736;-210720;-210720
474;-210720;-210720;-211485;-210720;-210720;-210720
475;-210720;-210720;-213075;-210742;-210720;-210720
476;-210720;-210720;-212440;-210720;-210720;-210720
477;-210720;-210720;-211960;-210737;-210720;-210720
478;-210720;-210720;-211956;-210720;-210720;-210720
479;-210720;-210720;-212156;-210720;-210720;-210720
480;-210720;-210720;-211260;-210720;-210720;-210720
481;-210720;-210720;-211317;-210720;-210720;-210720
482;-210720;-210720;-211662;-210720;-210720;-210720
483;-210720;-210720;-211404;-210729;-210720;-210720
484;-210720;-210720;-211416;-210720;-210720;-210720
485;-210720;-210720;-212037;-210720;-210720;-210720
486;-210720;-210720;-210985;-210720;-210720;-210720
487;-210720;-210720;-210808;-210729;-210720;-210720
488;-210720;-210720;-210739;-210720;-210720;-210720
489;-210720;-210720;-211091;-210727;-210720;-210720
490;-210720;-210720;-210741;-210720;-210720;-210720
491;-210720;-210720;-211365;-210736;-210720;-210720
492;-210720;-210720;-210733;-210720;-210720;-210720
493;-210720;-210720;-210724;-210720;-210720;-210720
494;-210720;-210720;-210795;-210720;-210720;-210720
495;-210720;-210720;-211328;-210720;-210720;-210720
496;-210720;-210720;-210756;-210720;-210720;-210720
497;-210720;-210720;-210743;-210720;-210720;-210720
498;-210720;-210720;-210735;-210720;-210720;-210720
499;-210720;-210720;-210958;-210720;-210720;-210720
500;-210720;-210720;-210958;-210720;-210720;-210720

