Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
283,2110,0,1798,0,2110,0
284,2080,0,1477,5,0,2080,0
285,1910,0,1121,5,0,1910,0
286,2750,0,1996,5,0,2750,0
287,2800,0,1973,5,0,2800,0
288,2250,0,1683,0,2250,0
289,1670,0,1472,0,1670,0
290,2560,0,1523,5,0,2560,0
291,1340,0,848,5,0,1340,0
292,1690,0,1297,5,0,1690,0
293,2590,0,1778,0,2590,0
294,1460,0,1097,5,0,1460,0
295,2720,0,1517,5,0,2720,0
296,1550,0,1380,0,1550,0
297,1950,0,1539,5,0,1950,0
298,2040,0,357,5,0,2040,0
299,2800,0,1862,0,2800,0
300,2080,0,1741,0,2080,0
301,1630,0,1467,0,1630,0
302,1600,0,1425,0,1600,0
303,1680,0,1441,0,1680,0
304,2100,0,1628,5,0,2100,0
305,1730,0,1360,5,0,1730,0
306,1710,0,1229,0,1710,0
307,2820,0,1611,5,0,2820,0
308,2060,0,1643,5,0,2060,0
309,3010,0,1495,0,3010,0
310,2330,0,1015,5,0,2330,0
311,1850,0,1552,0,1850,0
312,2430,0,1519,5,0,2430,0
313,1570,0,1357,0,1570,0
314,1760,0,1284,5,0,1760,0
315,1390,0,956,0,1390,0
316,1950,0,1519,5,0,1950,0
317,1630,0,1242,5,0,1630,0
318,2460,0,63,5,0,2460,0
319,2090,0,1613,0,2090,0
320,2060,0,1678,0,2060,0
321,2410,0,1895,5,0,2410,0
322,2060,0,303,0,2060,0
323,1920,0,1657,0,1920,0
324,2940,0,1911,0,2940,0
325,2610,0,461,0,2610,0
326,2730,0,1849,5,0,2730,0
327,3410,0,1935,5,0,3410,0
328,1880,0,1548,5,0,1880,0
329,1770,0,715,5,0,1770,0
330,1710,0,1515,5,0,1710,0
331,2350,0,1641,0,2350,0
332,2130,0,1716,5,0,2130,0
333,1800,0,80,0,1800,0
334,2320,0,1789,0,2320,0
335,1980,0,1610,0,1980,0
336,1590,0,1314,0,1590,0
337,2160,0,1797,5,0,2160,0
338,1750,0,1424,5,0,1750,0
339,1860,0,1400,5,0,1860,0
340,2190,0,912,5,0,2190,0
341,1430,0,1274,5,0,1430,0
342,1640,0,1480,5,0,1640,0
343,2000,0,1752,0,2000,0
344,2620,0,1591,5,0,2620,0
345,1710,0,1460,0,1710,0
346,1840,0,1373,0,1840,0
347,2270,0,1621,0,2270,0
348,2070,0,1508,0,2070,0
349,2110,0,1681,0,2110,0
350,2440,0,1955,5,0,2440,0
351,1490,0,1367,5,0,1490,0
352,2780,0,1535,5,0,2780,0
353,1820,0,1421,5,0,1820,0
354,2640,0,1880,5,0,2640,0
355,1540,0,1334,5,0,1540,0
356,1950,0,1448,5,0,1950,0
357,1620,0,1300,5,0,1620,0
358,2380,0,1783,0,2380,0
359,1900,0,1771,5,0,1900,0
360,2020,0,1882,5,0,2020,0
361,2040,0,1546,0,2040,0
362,1830,0,975,0,1830,0
363,1680,0,1396,5,0,1680,0
364,2030,0,372,5,0,2030,0
365,2000,0,1556,5,0,2000,0
366,1820,0,1484,5,0,1820,0
367,1900,0,1445,5,0,1900,0
368,2000,0,1568,5,0,2000,0
369,2070,0,1824,0,2070,0
370,2370,0,1694,5,0,2370,0
371,2350,0,1855,5,0,2350,0
372,3230,0,1620,0,3230,0
373,3130,0,1474,0,3130,0
374,3040,0,2113,0,3040,0
375,1990,0,1616,0,1990,0
376,2610,0,1820,5,0,2610,0
377,2020,0,1524,0,2020,0
378,2750,0,2168,0,2750,0
379,2180,0,1481,5,0,2180,0
380,2900,0,1928,5,0,2900,0
381,1620,0,1492,0,1620,0
382,2420,0,2004,0,2420,0
383,1540,0,1369,0,1540,0
384,1150,0,791,5,0,1150,0
385,2260,0,732,5,0,2260,0
386,1630,0,1183,0,1630,0
387,2630,0,1518,0,2630,0
388,2100,0,1536,5,0,2100,0
389,1680,0,1244,0,1680,0
390,2350,0,1319,0,2350,0
391,2610,0,2109,5,0,2610,0
392,1520,0,1334,0,1520,0
393,1920,0,1775,0,1920,0
394,1850,0,1441,5,0,1850,0
395,1860,0,1688,0,1860,0
396,1730,0,1363,0,1730,0
397,2110,0,1738,0,2110,0
398,2040,0,1607,5,0,2040,0
399,3190,0,1715,5,0,3190,0
400,2240,0,1592,5,0,2240,0
401,2050,0,1342,5,0,2050,0
402,2050,0,1575,5,0,2050,0
403,2050,0,453,0,2050,0
404,2570,0,2089,0,2570,0
405,2290,0,1769,5,0,2290,0
406,1950,0,1451,5,0,1950,0
407,2980,0,1100,5,0,2980,0
408,1630,0,1356,0,1630,0
409,2540,0,827,5,0,2540,0
410,2680,0,1318,5,0,2680,0
411,2210,0,1549,0,2210,0
412,2940,0,1626,5,0,2940,0
413,1640,0,1267,0,1640,0
414,2480,0,1527,5,0,2480,0
415,1980,0,1740,0,1980,0
416,1820,0,953,0,1820,0
417,2000,0,1108,5,0,2000,0
418,1960,0,1420,0,1960,0
419,1910,0,1066,5,0,1910,0
420,1930,0,1576,0,1930,0
421,2320,0,1953,5,0,2320,0
422,2890,0,1775,0,2890,0
423,1740,0,1485,0,1740,0
424,1730,0,1504,0,1730,0
425,2240,0,1196,5,0,2240,0
426,2040,0,1585,0,2040,0
427,1270,0,994,0,1270,0
428,2120,0,1648,0,2120,0
429,2150,0,1554,5,0,2150,0
430,2120,0,1614,0,2120,0
431,2080,0,1772,5,0,2080,0
432,3520,0,2199,5,0,3520,0
433,2150,0,1688,0,2150,0
434,1590,0,1271,0,1590,0
435,2410,0,1881,0,2410,0
436,2110,0,1717,5,0,2110,0
437,2170,0,1747,0,2170,0
438,1890,0,1510,5,0,1890,0
439,1960,0,1501,5,0,1960,0
440,2070,0,1720,0,2070,0
441,1850,0,1291,5,0,1850,0
442,2070,0,1693,5,0,2070,0
443,4350,0,2018,5,0,4350,0
444,2520,0,1632,0,2520,0
445,1730,0,1304,5,0,1730,0
446,2830,0,1541,0,2830,0
447,2190,0,1421,5,0,2190,0
448,2180,0,1557,0,2180,0
449,1840,0,1551,0,1840,0
450,3240,0,409,0,3240,0
451,1840,0,1521,0,1840,0
452,2030,0,1724,0,2030,0
453,1900,0,1490,0,1900,0
454,2680,0,1666,0,2680,0
455,4280,0,2512,0,4280,0
456,3270,0,2203,0,3270,0
457,1850,0,1381,0,1850,0
458,1910,0,1451,5,0,1910,0
459,3540,0,1547,0,3540,0
460,2860,0,1841,0,2860,0
461,3230,0,1821,0,3230,0
462,2080,0,1654,5,0,2080,0
463,1640,0,1305,5,0,1640,0
464,1740,0,1363,5,0,1740,0
465,1880,0,1383,5,0,1880,0
466,2710,0,403,0,2710,0
467,1770,0,1568,0,1770,0
468,1810,0,1514,0,1810,0
469,3350,0,700,0,3350,0
470,2190,0,1662,0,2190,0
471,3680,0,2158,5,0,3680,0
472,4300,0,1345,0,4300,0
473,2230,0,1706,0,2230,0
474,2320,0,1907,5,0,2320,0
475,1930,0,1256,5,0,1930,0
476,2300,0,1783,5,0,2300,0
477,1670,0,1345,5,0,1670,0
478,2620,0,1839,0,2620,0
479,2020,0,1306,5,0,2020,0
480,1850,0,1381,5,0,1850,0
481,2020,0,1428,0,2020,0
482,2280,0,1479,0,2280,0
483,3260,0,1548,5,0,3260,0
484,5360,0,1930,0,5360,0
485,2150,0,933,0,2150,0
486,1510,0,1292,5,0,1510,0
487,2310,0,1774,5,0,2310,0
488,1930,0,1499,5,0,1930,0
489,2500,0,1816,0,2500,0
490,1840,0,1651,0,1840,0
491,2690,0,2165,5,0,2690,0
492,4470,0,1964,5,0,4470,0
493,2410,0,-335,5,0,2410,0
494,2350,0,1291,5,0,2350,0
495,2080,0,1518,0,2080,0
496,2340,0,1610,0,2340,0
497,2090,0,1490,5,0,2090,0
498,2510,0,1398,5,0,2510,0
499,2190,0,1503,5,0,2190,0
500,1740,0,1338,0,1740,0
501,2030,0,1433,5,0,2030,0
502,2400,0,1417,0,2400,0
503,2360,0,1906,0,2360,0
504,1750,0,1131,0,1750,0
505,1690,0,1377,0,1690,0
506,2170,0,1674,5,0,2170,0
507,1720,0,1525,0,1720,0
508,1840,0,1153,0,1840,0
509,2080,0,1284,5,0,2080,0
510,1440,0,1281,5,0,1440,0
511,1760,0,1405,0,1760,0
512,2040,0,1213,5,0,2040,0
513,2170,0,1882,5,0,2170,0
514,1860,0,1367,5,0,1860,0
515,2280,0,2005,5,0,2280,0
516,2440,0,1704,5,0,2440,0
517,4410,0,2389,0,4410,0
518,2280,0,1907,5,0,2280,0
519,2310,0,-5,5,0,2310,0
520,4970,0,2564,5,0,4970,0
521,4960,0,2273,5,0,4960,0
522,2080,0,1740,0,2080,0
523,1760,0,1382,0,1760,0
524,4790,0,1973,5,0,4790,0
525,2010,0,1640,5,0,2010,0
526,2180,0,1490,0,2180,0
527,2350,0,1623,0,2350,0
528,4120,0,1887,0,4120,0
529,1870,0,90,5,0,1870,0
530,1950,0,1556,0,1950,0
531,1950,0,1651,5,0,1950,0
532,1780,0,1521,0,1780,0
533,2640,0,1866,5,0,2640,0
534,2430,0,1654,0,2430,0
535,2170,0,1488,5,0,2170,0
536,4390,0,1788,0,4390,0
537,2860,0,1975,5,0,2860,0
538,1830,0,1385,0,1830,0
539,2030,0,1627,5,0,2030,0
540,1690,0,1411,5,0,1690,0
541,2310,0,1712,5,0,2310,0
542,3330,0,1853,0,3330,0
543,2590,0,2020,5,0,2590,0
544,2050,0,1772,5,0,2050,0
545,1920,0,1269,0,1920,0
546,1780,0,1603,0,1780,0
547,2700,0,2069,0,2700,0
548,2290,0,1675,5,0,2290,0
549,1970,0,1475,0,1970,0
550,2050,0,1787,0,2050,0
551,1920,0,1593,5,0,1920,0
552,1730,0,1297,0,1730,0
553,1880,0,1521,0,1880,0
554,2260,0,1834,0,2260,0
555,1770,0,1503,0,1770,0
556,2370,0,1407,0,2370,0
557,1730,0,1569,5,0,1730,0
558,1860,0,1434,0,1860,0
559,1780,0,1480,0,1780,0
560,4180,0,1645,5,0,4180,0
561,1480,0,1033,5,0,1480,0
562,2220,0,1653,0,2220,0
563,2680,0,1721,5,0,2680,0
564,1910,0,1464,5,0,1910,0
565,1790,0,1320,0,1790,0
566,2170,0,1628,5,0,2170,0
567,3560,0,1717,0,3560,0
568,1720,0,1442,0,1720,0
569,1720,0,1282,5,0,1720,0
570,1710,0,1440,5,0,1710,0
571,1800,0,1529,5,0,1800,0
572,3800,0,1953,5,0,3800,0
573,2790,0,2071,0,2790,0
574,1580,0,1344,5,0,1580,0
575,1650,0,1257,0,1650,0
576,1970,0,1506,0,1970,0
577,1880,0,1563,5,0,1880,0
578,3690,0,2417,5,0,3690,0
579,3400,0,1616,5,0,3400,0
580,2030,0,1556,5,0,2030,0
581,1410,0,1255,0,1410,0
582,2140,0,1547,0,2140,0
583,2080,0,1782,0,2080,0
584,1700,0,1520,5,0,1700,0
585,2440,0,1590,5,0,2440,0
586,2580,0,1626,0,2580,0
587,1560,0,1266,5,0,1560,0
588,1730,0,1477,5,0,1730,0
589,3930,0,2001,0,3930,0
590,3270,0,1836,0,3270,0
591,1720,0,1439,5,0,1720,0
592,2650,0,1757,5,0,2650,0
593,3720,0,1957,5,0,3720,0
594,3310,0,1853,5,0,3310,0
595,2120,0,1558,0,2120,0
596,2290,0,2013,0,2290,0
597,1900,0,1598,5,0,1900,0
598,1880,0,1461,5,0,1880,0
599,3380,0,1901,5,0,3380,0
600,3500,0,1863,0,3500,0
601,2080,0,1641,5,0,2080,0
602,2760,0,1588,0,2760,0
603,1790,0,1369,0,1790,0
604,1590,0,1301,5,0,1590,0
605,2470,0,389,5,0,2470,0
606,1850,0,1520,0,1850,0
607,3610,0,2160,0,3610,0
608,1780,0,1521,5,0,1780,0
609,3550,0,1778,0,3550,0
610,2570,0,1740,0,2570,0
611,3410,0,1672,5,0,3410,0
612,4490,0,1907,5,0,4490,0
613,3370,0,2020,0,3370,0
614,1800,0,1578,5,0,1800,0
615,2600,0,1848,5,0,2600,0
616,3640,0,1923,0,3640,0
617,3200,0,2034,5,0,3200,0
618,1730,0,1148,0,1730,0
619,2380,0,1866,5,0,2380,0
