Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
905,3020,0,-188480,0,3020,0
906,2040,0,-128924.5,0,2040,0
907,2150,0,-188526,0,2150,0
908,-197330,0,-198249.5,0,-197330,0
909,2200,0,-189586.5,0,2200,0
910,-197010,0,-199306,0,-197010,0
911,2440,0,-127711,0,2440,0
912,-194690,0,-197771,0,-194690,0
913,-195540,0,-197148.5,0,-195540,0
914,-197650,0,-198609,0,-197650,0
915,3400,0,2331.5,0,3400,0
916,2780,0,-167206.5,0,2780,0
917,-193320,0,-196379,0,-193320,0
918,2530,0,-188265,0,2530,0
919,2920,0,-177004,0,2920,0
920,-197120,0,-198708.5,0,-197120,0
921,3240,0,-17765,0,3240,0
922,-196390,0,-197231.5,0,-196390,0
923,1880,0,-187929.5,0,1880,0
924,3220,0,-178291,0,3220,0
925,-196670,0,-197921.5,0,-196670,0
926,2860,0,-158134,0,2860,0
927,-196170,0,-198266,0,-196170,0
928,770,0,-188929,0,770,0
929,3710,0,-168774,0,3710,0
930,3320,0,-77740,0,3320,0
931,3870,0,2822,0,3870,0
932,2320,0,-167525,0,2320,0
933,2550,0,-168499,0,2550,0
934,4200,0,-178210.5,0,4200,0
935,-197580,0,-199016.5,0,-197580,0
936,-195100,0,-196912.5,0,-195100,0
937,1730,0,-187799.5,0,1730,0
938,-196650,0,-198424,0,-196650,0
939,2720,0,-168385,0,2720,0
940,-197170,0,-198611.5,0,-197170,0
941,-194420,0,-197150,0,-194420,0
942,-194320,0,-197622.5,0,-194320,0
943,-192890,0,-196716,0,-192890,0
944,-196090,0,-198211.5,0,-196090,0
945,2820,0,-185494,0,2820,0
946,1110,0,-188998.5,0,1110,0
947,-191390,0,-195426.5,0,-191390,0
948,2310,0,-187648.5,0,2310,0
949,1780,0,-188635,0,1780,0
950,-194640,0,-196613.5,0,-194640,0
951,2330,0,-178989.5,0,2330,0
952,4350,0,-187068,0,4350,0
953,-192680,0,-196465.5,0,-192680,0
954,2150,0,-188261.5,0,2150,0
955,-193670,0,-196842,0,-193670,0
956,-196640,0,-198356.5,0,-196640,0
957,3400,0,-57349,0,3400,0
958,3020,0,-166334.5,0,3020,0
959,3710,0,-177513,0,3710,0
960,1320,0,-188822,0,1320,0
961,1990,0,-188077.5,0,1990,0
962,1110,0,-187890.5,0,1110,0
963,2360,0,-178284,0,2360,0
964,-196270,0,-198076,0,-196270,0
965,-197210,0,-198252,0,-197210,0
966,3260,0,2130.5,0,3260,0
967,2510,0,-177863.5,0,2510,0
968,-196710,0,-198140.5,0,-196710,0
969,2550,0,-178116,0,2550,0
970,2340,0,-187045,0,2340,0
971,2480,0,-137977,0,2480,0
972,-197610,0,-198448,0,-197610,0
973,3530,0,-176513,0,3530,0
974,-197090,0,-197776,0,-197090,0
975,2110,0,-187678,0,2110,0
976,-195650,0,-196678,0,-195650,0
977,2770,0,-178388.5,0,2770,0
978,-196270,0,-197924.5,0,-196270,0
979,3130,0,-167877.5,0,3130,0
980,-196410,0,-198552,0,-196410,0
981,3520,0,-156807,0,3520,0
982,-196650,0,-198075,0,-196650,0
983,-195610,0,-197932,0,-195610,0
984,-194210,0,-197010.5,0,-194210,0
985,2430,0,-178716,0,2430,0
986,1830,0,-189057.5,0,1830,0
987,2960,0,-177168,0,2960,0
988,-196120,0,-197495,0,-196120,0
989,-195950,0,-198524.5,0,-195950,0
990,-197060,0,-197936.5,0,-197060,0
991,-196840,0,-197407,0,-196840,0
992,-196470,0,-198095.5,0,-196470,0
993,3380,0,2172.5,0,3380,0
994,3090,0,2024,0,3090,0
995,-194720,0,-196713.5,0,-194720,0
996,-195970,0,-197863.5,0,-195970,0
997,-196770,0,-197802.5,0,-196770,0
998,3260,0,-186311,0,3260,0
999,-195570,0,-197224.5,0,-195570,0
1000,-195570,0,-197224.5,0,-195570,0

